MOL_1,MOL_2,logV
B(Br)(Br)Br,CCO,-0.14011168601062204
BrBr,CCO,-0.011187296271259506
BrC(Br)(Br)Br,c1ccccc1,-0.2197547161346474
BrC(Br)(Br)Br,c1ccccc1,-0.0807649620767493
BrC(Br)(Br)Br,c1ccccc1,0.050070264367438416
BrC(Br)(Br)Br,c1ccccc1,0.16542240081456988
BrC(Br)(Br)Br,c1ccccc1,0.2646997921671458
BrC(Br)(Br)Br,c1ccccc1,0.34931638877010673
BrC(Br)(Br)Br,c1ccccc1,0.42087949887549886
BrC(Br)(Br)Br,c1ccccc1,0.4808402185427771
BrC(Br)(Br)Br,c1ccccc1,0.5303277897780863
BrC(Br)(Br)Br,c1ccccc1,0.5700990789919579
BrC(Br)(Br)Br,c1ccccc1,0.6005917684293761
BrC(Br)Br,Brc1ccccc1,-0.017472669683984626
BrC(Br)Br,Brc1ccccc1,0.009236236170733655
BrC(Br)Br,Brc1ccccc1,0.03617592519679736
BrC(Br)Br,Brc1ccccc1,0.06357471820303316
BrC(Br)Br,Brc1ccccc1,0.08989728077930786
BrC(Br)Br,Brc1ccccc1,0.11518512510837986
BrC(Br)Br,Brc1ccccc1,0.13871734745873504
BrC(Br)Br,Brc1ccccc1,0.1608359163870723
BrC(Br)Br,Brc1ccccc1,0.18269936768121603
BrC(Br)Br,Brc1ccccc1,0.202861861268617
BrC(Br)Br,Brc1ccccc1,0.2208709069494285
BrC(Br)Br,C1CCCCC1,-0.1980683223290842
BrC(Br)Br,C1CCCCC1,-0.16497482024830437
BrC(Br)Br,C1CCCCC1,-0.1323212870765794
BrC(Br)Br,C1CCCCC1,-0.10045240454309634
BrC(Br)Br,C1CCCCC1,-0.06581409814832834
BrC(Br)Br,C1CCCCC1,-0.028345138068044538
BrC(Br)Br,C1CCCCC1,0.01032561456627892
BrC(Br)Br,C1CCCCC1,0.04983095577500866
BrC(Br)Br,C1CCCCC1,0.08787825803877437
BrC(Br)Br,C1CCCCC1,0.1271800156014186
BrC(Br)Br,C1CCCCC1,0.16920403652361962
BrC(Br)Br,CC(C)=O,-0.5157001606532142
BrC(Br)Br,CC(C)=O,-0.38674430101100987
BrC(Br)Br,CC(C)=O,-0.27794099805891914
BrC(Br)Br,CC(C)=O,-0.18585494951811216
BrC(Br)Br,CC(C)=O,-0.09597462435329066
BrC(Br)Br,CC(C)=O,-0.01686540356852147
BrC(Br)Br,CC(C)=O,0.0551976089029731
BrC(Br)Br,CC(C)=O,0.11752415884864167
BrC(Br)Br,CC(C)=O,0.17712640917135425
BrC(Br)Br,CC(C)=O,0.2297881054835459
BrC(Br)Br,CC(C)=O,0.27737997466725467
BrC(Br)Br,CC(C)CCO,0.4830588318012728
BrC(Br)Br,CC(C)CCO,0.46791179404226435
BrC(Br)Br,CC(C)CCO,0.4250185750011099
BrC(Br)Br,CC(C)CCO,0.38100261537434
BrC(Br)Br,CC(C)CCO,0.33957310578594996
BrC(Br)Br,CC(C)CCO,0.3062187396069463
BrC(Br)Br,CC(C)CCO,0.28077073398325897
BrC(Br)Br,CC(C)CCO,0.2544689470095914
BrC(Br)Br,CC(C)CCO,0.24114796245593148
BrC(Br)Br,CC(C)CCO,0.23927087752107565
BrC(Br)Br,CC(C)CCO,0.2535610020278684
BrC(Br)Br,CCC(C)=O,-0.3948497713521777
BrC(Br)Br,CCC(C)=O,-0.32171653856560734
BrC(Br)Br,CCC(C)=O,-0.24429996082648356
BrC(Br)Br,CCC(C)=O,-0.1623635954595079
BrC(Br)Br,CCC(C)=O,-0.08847176162770023
BrC(Br)Br,CCC(C)=O,-0.02050419073576681
BrC(Br)Br,CCC(C)=O,0.04039183216970786
BrC(Br)Br,CCC(C)=O,0.09393994061005045
BrC(Br)Br,CCC(C)=O,0.14183560877354764
BrC(Br)Br,CCC(C)=O,0.1840902272476263
BrC(Br)Br,CCC(C)=O,0.2208709069494285
BrC(Br)Br,CCCC#N,-0.2992616790955979
BrC(Br)Br,CCCC#N,-0.20065672300116583
BrC(Br)Br,CCCC#N,-0.1092064150044937
BrC(Br)Br,CCCC#N,-0.04046580548775755
BrC(Br)Br,CCCC#N,0.014043445663536271
BrC(Br)Br,CCCC#N,0.06850555803469863
BrC(Br)Br,CCCC#N,0.1189166414102601
BrC(Br)Br,CCCC#N,0.16423740422691874
BrC(Br)Br,CCCC#N,0.2025238616074265
BrC(Br)Br,CCCC#N,0.23653153034058763
BrC(Br)Br,CCCC#N,0.2668131113675246
BrC(Br)Br,CCCCCC,-0.5162701009999762
BrC(Br)Br,CCCCCC,-0.45406413887269187
BrC(Br)Br,CCCCCC,-0.398827276639065
BrC(Br)Br,CCCCCC,-0.30761176673984125
BrC(Br)Br,CCCCCC,-0.24184347110355447
BrC(Br)Br,CCCCCC,-0.17404045711919208
BrC(Br)Br,CCCCCC,-0.08559394701405007
BrC(Br)Br,CCCCCC,-0.00699117832356719
BrC(Br)Br,CCCCCC,0.0853547034635047
BrC(Br)Br,CCCCCC,0.17356855032455354
BrC(Br)Br,CCCCCC,0.2668131113675246
BrC(Br)Br,CCCCCCC(C)O,0.682770228981295
BrC(Br)Br,CCCCCCC(C)O,0.6405651805552297
BrC(Br)Br,CCCCCCC(C)O,0.5875716498475467
BrC(Br)Br,CCCCCCC(C)O,0.5261535778333694
BrC(Br)Br,CCCCCCC(C)O,0.47080922759007704
BrC(Br)Br,CCCCCCC(C)O,0.41615214561110997
BrC(Br)Br,CCCCCCC(C)O,0.3700051680944812
BrC(Br)Br,CCCCCCC(C)O,0.32607536400602816
BrC(Br)Br,CCCCCCC(C)O,0.2893339895482294
BrC(Br)Br,CCCCCCC(C)O,0.26208308468156316
BrC(Br)Br,CCCCCCC(C)O,0.2535610020278684
BrC(Br)Br,CCCCCCCCCO,0.8688792509794907
BrC(Br)Br,CCCCCCCCCO,0.8171217272120965
BrC(Br)Br,CCCCCCCCCO,0.7512447520949901
BrC(Br)Br,CCCCCCCCCO,0.6875142285833725
BrC(Br)Br,CCCCCCCCCO,0.6436380832668884
BrC(Br)Br,CCCCCCCCCO,0.5708899634442225
BrC(Br)Br,CCCCCCCCCO,0.5023757347806974
BrC(Br)Br,CCCCCCCCCO,0.4299706158217975
BrC(Br)Br,CCCCCCCCCO,0.356921848876891
BrC(Br)Br,CCCCCCCCCO,0.2944383943273282
BrC(Br)Br,CCCCCCCCCO,0.2535610020278684
BrC(Br)Br,CCCCCCCO,0.6834466632215541
BrC(Br)Br,CCCCCCCO,0.6578766919023519
BrC(Br)Br,CCCCCCCO,0.6028861382336004
BrC(Br)Br,CCCCCCCO,0.5522168563510462
BrC(Br)Br,CCCCCCCO,0.49373894725813966
BrC(Br)Br,CCCCCCCO,0.44488551884812494
BrC(Br)Br,CCCCCCCO,0.3897802210772809
BrC(Br)Br,CCCCCCCO,0.34237021658854533
BrC(Br)Br,CCCCCCCO,0.29914194651518017
BrC(Br)Br,CCCCCCCO,0.2657198580795855
BrC(Br)Br,CCCCCCCO,0.2535610020278684
BrC(Br)Br,CCCCCCO,0.5671691669925014
BrC(Br)Br,CCCCCCO,0.55441779790675
BrC(Br)Br,CCCCCCO,0.5113286489391714
BrC(Br)Br,CCCCCCO,0.4629086783652632
BrC(Br)Br,CCCCCCO,0.4182492095200632
BrC(Br)Br,CCCCCCO,0.37403835068946495
BrC(Br)Br,CCCCCCO,0.33448105149581014
BrC(Br)Br,CCCCCCO,0.29969380542220353
BrC(Br)Br,CCCCCCO,0.27083777235401324
BrC(Br)Br,CCCCCCO,0.25201349419738334
BrC(Br)Br,CCCCCCO,0.2535610020278684
BrC(Br)Br,CCCCCO,0.45374569592480823
BrC(Br)Br,CCCCCO,0.451157697702093
BrC(Br)Br,CCCCCO,0.4191426269744753
BrC(Br)Br,CCCCCO,0.37878019762121884
BrC(Br)Br,CCCCCO,0.3424244155969325
BrC(Br)Br,CCCCCO,0.30924894630530814
BrC(Br)Br,CCCCCO,0.28367026121851685
BrC(Br)Br,CCCCCO,0.2613921916981892
BrC(Br)Br,CCCCCO,0.24649774412134415
BrC(Br)Br,CCCCCO,0.24174677620002147
BrC(Br)Br,CCCCCO,0.2535610020278684
BrC(Br)Br,CCCCO,0.32816643097667647
BrC(Br)Br,CCCCO,0.3386709105576599
BrC(Br)Br,CCCCO,0.31690232903891863
BrC(Br)Br,CCCCO,0.28997711115422936
BrC(Br)Br,CCCCO,0.2669332991183397
BrC(Br)Br,CCCCO,0.24836295153856777
BrC(Br)Br,CCCCO,0.23601259226363025
BrC(Br)Br,CCCCO,0.22945491256308748
BrC(Br)Br,CCCCO,0.22662695404016997
BrC(Br)Br,CCCCO,0.2318624778252993
BrC(Br)Br,CCCCO,0.2535610020278684
BrC(Br)Br,CCCO,0.2151263216003253
BrC(Br)Br,CCCO,0.21397542276210296
BrC(Br)Br,CCCO,0.20967914866818044
BrC(Br)Br,CCCO,0.20217371876879045
BrC(Br)Br,CCCO,0.19316160952038558
BrC(Br)Br,CCCO,0.19070934831146305
BrC(Br)Br,CCCO,0.19258966897817761
BrC(Br)Br,CCCO,0.19593931704902784
BrC(Br)Br,CCCO,0.20734138122467682
BrC(Br)Br,CCCO,0.22387909774033743
BrC(Br)Br,CCCO,0.25133247157403504
BrC(Br)Br,CCOC(C)=O,-0.38721371475837163
BrC(Br)Br,CCOC(C)=O,-0.3036447388686222
BrC(Br)Br,CCOC(C)=O,-0.22469821813871033
BrC(Br)Br,CCOC(C)=O,-0.15063894939877187
BrC(Br)Br,CCOC(C)=O,-0.08065387681418101
BrC(Br)Br,CCOC(C)=O,-0.01558789230963413
BrC(Br)Br,CCOC(C)=O,0.04456255547321663
BrC(Br)Br,CCOC(C)=O,0.1002986495439631
BrC(Br)Br,CCOC(C)=O,0.14721142839160098
BrC(Br)Br,CCOC(C)=O,0.1874429986809486
BrC(Br)Br,CCOC(C)=O,0.2208709069494285
BrC(Br)Br,CN(C)C=O,-0.13542260855416055
BrC(Br)Br,CN(C)C=O,-0.06526184284686777
BrC(Br)Br,CN(C)C=O,0.04076458897856593
BrC(Br)Br,CN(C)C=O,0.11439008954018219
BrC(Br)Br,CN(C)C=O,0.17160563627438777
BrC(Br)Br,CN(C)C=O,0.2247440199287054
BrC(Br)Br,CN(C)C=O,0.2551382135898357
BrC(Br)Br,CN(C)C=O,0.26396411614857723
BrC(Br)Br,CN(C)C=O,0.26814740600575654
BrC(Br)Br,CN(C)C=O,0.2592743711940082
BrC(Br)Br,CN(C)C=O,0.2411786166991662
BrC(Br)Br,CO,-0.3619802344404226
BrC(Br)Br,CO,-0.22503268440306942
BrC(Br)Br,CO,-0.12792229821038448
BrC(Br)Br,CO,-0.06052617827627158
BrC(Br)Br,CO,-0.006168386216633678
BrC(Br)Br,CO,0.0346676479126778
BrC(Br)Br,CO,0.06679689263606578
BrC(Br)Br,CO,0.09441248706151946
BrC(Br)Br,CO,0.11846531201823662
BrC(Br)Br,CO,0.14124789090144957
BrC(Br)Br,CO,0.16920403652361962
BrC(Br)Br,CS(C)=O,0.13538710838238624
BrC(Br)Br,CS(C)=O,0.18528369851376025
BrC(Br)Br,CS(C)=O,0.23169548319092875
BrC(Br)Br,CS(C)=O,0.26674407394404204
BrC(Br)Br,CS(C)=O,0.2924721756373682
BrC(Br)Br,CS(C)=O,0.2968896021744775
BrC(Br)Br,CS(C)=O,0.29716631274135147
BrC(Br)Br,CS(C)=O,0.2772285461929603
BrC(Br)Br,CS(C)=O,0.24096971307160203
BrC(Br)Br,CS(C)=O,0.20718982434206532
BrC(Br)Br,CS(C)=O,0.1692040365236196
BrC(Br)Br,Cc1ccccc1,-0.28747995728887826
BrC(Br)Br,Cc1ccccc1,-0.2202921603491102
BrC(Br)Br,Cc1ccccc1,-0.15955742612897544
BrC(Br)Br,Cc1ccccc1,-0.10160432086716256
BrC(Br)Br,Cc1ccccc1,-0.042762220134595866
BrC(Br)Br,Cc1ccccc1,0.015088575893727394
BrC(Br)Br,Cc1ccccc1,0.06982305224973227
BrC(Br)Br,Cc1ccccc1,0.12012877326878009
BrC(Br)Br,Cc1ccccc1,0.16972981328159126
BrC(Br)Br,Cc1ccccc1,0.21405050100568268
BrC(Br)Br,Cc1ccccc1,0.2558987057336115
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.08878316176081488
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.06149417225077913
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.032147226683954935
BrC(Br)Br,ClC(Cl)(Cl)Cl,-0.0009220785698008244
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.031142875513148295
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.06328395241347708
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.0931502255743879
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.12045441617422395
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.15438188773705996
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.19003300703790463
BrC(Br)Br,ClC(Cl)(Cl)Cl,0.22087090694942846
BrC(Br)Br,ClCCCCCl,0.06915849956620644
BrC(Br)Br,ClCCCCCl,0.09084673484287219
BrC(Br)Br,ClCCCCCl,0.11355905139148494
BrC(Br)Br,ClCCCCCl,0.13829516522100496
BrC(Br)Br,ClCCCCCl,0.15731050490648782
BrC(Br)Br,ClCCCCCl,0.17672095523178674
BrC(Br)Br,ClCCCCCl,0.19490490635189026
BrC(Br)Br,ClCCCCCl,0.21233614840118703
BrC(Br)Br,ClCCCCCl,0.2264896877901349
BrC(Br)Br,ClCCCCCl,0.24171247206877514
BrC(Br)Br,ClCCCCCl,0.25133247157403504
BrC(Br)Br,N#CCc1ccccc1,0.2714398725729879
BrC(Br)Br,N#CCc1ccccc1,0.28375996374667667
BrC(Br)Br,N#CCc1ccccc1,0.29587243499986454
BrC(Br)Br,N#CCc1ccccc1,0.3119195443738219
BrC(Br)Br,N#CCc1ccccc1,0.3218249059939754
BrC(Br)Br,N#CCc1ccccc1,0.3247586455220941
BrC(Br)Br,N#CCc1ccccc1,0.32573671334618554
BrC(Br)Br,N#CCc1ccccc1,0.31747526160496925
BrC(Br)Br,N#CCc1ccccc1,0.30693395270453944
BrC(Br)Br,N#CCc1ccccc1,0.29157485583921405
BrC(Br)Br,N#CCc1ccccc1,0.26681311136752456
BrC(Br)Br,N#Cc1ccccc1,0.06965440939110944
BrC(Br)Br,N#Cc1ccccc1,0.10865215821105172
BrC(Br)Br,N#Cc1ccccc1,0.14509993763630324
BrC(Br)Br,N#Cc1ccccc1,0.17905343213769825
BrC(Br)Br,N#Cc1ccccc1,0.21007191917838725
BrC(Br)Br,N#Cc1ccccc1,0.23927181503766076
BrC(Br)Br,N#Cc1ccccc1,0.26912417927254706
BrC(Br)Br,N#Cc1ccccc1,0.27404660253308366
BrC(Br)Br,N#Cc1ccccc1,0.27632316690021547
BrC(Br)Br,N#Cc1ccccc1,0.27701894154989687
BrC(Br)Br,N#Cc1ccccc1,0.2668131113675246
BrC(Br)Br,Nc1ccccc1,0.5670970950832227
BrC(Br)Br,Nc1ccccc1,0.5390996238053339
BrC(Br)Br,Nc1ccccc1,0.511632011436545
BrC(Br)Br,Nc1ccccc1,0.48481193597982225
BrC(Br)Br,Nc1ccccc1,0.4593967353124315
BrC(Br)Br,Nc1ccccc1,0.428534433746319
BrC(Br)Br,Nc1ccccc1,0.3994086698958722
BrC(Br)Br,Nc1ccccc1,0.37109353147470847
BrC(Br)Br,Nc1ccccc1,0.3441318387794629
BrC(Br)Br,Nc1ccccc1,0.3093818927907394
BrC(Br)Br,Nc1ccccc1,0.2668131113675246
BrC(Br)Br,Nc1ccccc1Cl,0.35822858900496835
BrC(Br)Br,Nc1ccccc1Cl,0.35151245997426717
BrC(Br)Br,Nc1ccccc1Cl,0.3447545839997222
BrC(Br)Br,Nc1ccccc1Cl,0.335085633863665
BrC(Br)Br,Nc1ccccc1Cl,0.32075619176066716
BrC(Br)Br,Nc1ccccc1Cl,0.30977577179526283
BrC(Br)Br,Nc1ccccc1Cl,0.2962898365846946
BrC(Br)Br,Nc1ccccc1Cl,0.2788545206954558
BrC(Br)Br,Nc1ccccc1Cl,0.2623326196724576
BrC(Br)Br,Nc1ccccc1Cl,0.24457699415059048
BrC(Br)Br,Nc1ccccc1Cl,0.2240534631407189
BrC(Br)Br,OCCCl,0.4148314605391062
BrC(Br)Br,OCCCl,0.4039863727907913
BrC(Br)Br,OCCCl,0.396355565819682
BrC(Br)Br,OCCCl,0.36252294149358494
BrC(Br)Br,OCCCl,0.34058773384450564
BrC(Br)Br,OCCCl,0.3178555799219097
BrC(Br)Br,OCCCl,0.297012193155284
BrC(Br)Br,OCCCl,0.27830004321500634
BrC(Br)Br,OCCCl,0.26167787181385216
BrC(Br)Br,OCCCl,0.251324794673377
BrC(Br)Br,OCCCl,0.2535610020278684
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9856958596898421
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9756104562825668
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9661431398842963
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9566632826883882
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9476826923907276
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9396199858604399
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9330128249901578
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9285320780075431
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9261950674067663
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9254187298920358
BrC(Br)C(Br)Br,CCCCCCCCCCO,0.9249508889156106
BrC(Br)C(Br)Br,CCCCCCCCO,0.8840021692773974
BrC(Br)C(Br)Br,CCCCCCCCO,0.8884340913120439
BrC(Br)C(Br)Br,CCCCCCCCO,0.8929401845633722
BrC(Br)C(Br)Br,CCCCCCCCO,0.8984461854407044
BrC(Br)C(Br)Br,CCCCCCCCO,0.9049399816607633
BrC(Br)C(Br)Br,CCCCCCCCO,0.9133674520538515
BrC(Br)C(Br)Br,CCCCCCCCO,0.9236801780488142
BrC(Br)C(Br)Br,CCCCCCCCO,0.9355768847594284
BrC(Br)C(Br)Br,CCCCCCCCO,0.9503955899972614
BrC(Br)C(Br)Br,CCCCCCCCO,0.9666159973976154
BrC(Br)C(Br)Br,CCCCCCCCO,0.9818848381446332
BrC(Br)C(Br)Br,CCCCCCCO,0.7659093927534786
BrC(Br)C(Br)Br,CCCCCCCO,0.7831630393448539
BrC(Br)C(Br)Br,CCCCCCCO,0.8003416672119357
BrC(Br)C(Br)Br,CCCCCCCO,0.8183864793798669
BrC(Br)C(Br)Br,CCCCCCCO,0.8379905176680118
BrC(Br)C(Br)Br,CCCCCCCO,0.8590295948628215
BrC(Br)C(Br)Br,CCCCCCCO,0.881278029193025
BrC(Br)C(Br)Br,CCCCCCCO,0.9045807308869036
BrC(Br)C(Br)Br,CCCCCCCO,0.929396268845922
BrC(Br)C(Br)Br,CCCCCCCO,0.956095971397715
BrC(Br)C(Br)Br,CCCCCCCO,0.9818848381446332
BrC(Br)C(Br)Br,CCCCCCO,0.6516550628828117
BrC(Br)C(Br)Br,CCCCCCO,0.6830382425964445
BrC(Br)C(Br)Br,CCCCCCO,0.7121569829689824
BrC(Br)C(Br)Br,CCCCCCO,0.7471828545705363
BrC(Br)C(Br)Br,CCCCCCO,0.7804946239629984
BrC(Br)C(Br)Br,CCCCCCO,0.813330058959047
BrC(Br)C(Br)Br,CCCCCCO,0.8459143115264512
BrC(Br)C(Br)Br,CCCCCCO,0.8786522020554792
BrC(Br)C(Br)Br,CCCCCCO,0.9115682222697141
BrC(Br)C(Br)Br,CCCCCCO,0.946200981922761
BrC(Br)C(Br)Br,CCCCCCO,0.9818848381446332
BrC(Br)C(Br)Br,CCCCCO,0.5369718792387674
BrC(Br)C(Br)Br,CCCCCO,0.5835142805059103
BrC(Br)C(Br)Br,CCCCCO,0.6326534243551505
BrC(Br)C(Br)Br,CCCCCO,0.6811716576810227
BrC(Br)C(Br)Br,CCCCCO,0.7283975776139555
BrC(Br)C(Br)Br,CCCCCO,0.773443984710759
BrC(Br)C(Br)Br,CCCCCO,0.8162567431763204
BrC(Br)C(Br)Br,CCCCCO,0.8574888723512528
BrC(Br)C(Br)Br,CCCCCO,0.8977731009351086
BrC(Br)C(Br)Br,CCCCCO,0.9385472785622033
BrC(Br)C(Br)Br,CCCCCO,0.9818848381446333
BrC(Cl)(Cl)Cl,CCO,0.17717588741412774
BrC(F)(F)C(F)(F)Br,CCO,-0.13654312292943835
BrCBr,CCO,-0.00658209749922885
BrCC(Br)C,CCO,0.1783151183861062
BrCCBr,CCCCCCO,0.7235377615320567
BrCCBr,CCCCCCO,0.6500698619966913
BrCCBr,CCCCCCO,0.5814921781462682
BrCCBr,CCCCCCO,0.5123805683401534
BrCCBr,CCCCCCO,0.44997972614457665
BrCCBr,CCCCCCO,0.39113900118234035
BrCCBr,CCCCCCO,0.3365589383510826
BrCCBr,CCCCCCO,0.2870550136097046
BrCCBr,CCCCCCO,0.2497817163208488
BrCCBr,CCCCCCO,0.22955673755712874
BrCCBr,CCCCCCO,0.23879856271391686
BrCCBr,Cc1ccc(C)cc1,-0.24293838754027855
BrCCBr,Cc1ccc(C)cc1,-0.21595157675182453
BrCCBr,Cc1ccc(C)cc1,-0.18880526711233722
BrCCBr,Cc1ccc(C)cc1,-0.15860551723859556
BrCCBr,Cc1ccc(C)cc1,-0.12419659666459257
BrCCBr,Cc1ccc(C)cc1,-0.08228259191120622
BrCCBr,Cc1ccc(C)cc1,-0.03580879376465583
BrCCBr,Cc1ccc(C)cc1,0.007873187466114595
BrCCBr,Cc1ccc(C)cc1,0.056770411297440045
BrCCBr,Cc1ccc(C)cc1,0.12018700506429178
BrCCBr,Cc1ccc(C)cc1,0.17482234992253104
BrCCBr,Cc1ccccc1,-0.2767985436637462
BrCCBr,Cc1ccccc1,-0.23197022213773055
BrCCBr,Cc1ccccc1,-0.20714829272341584
BrCCBr,Cc1ccccc1,-0.17924282917826265
BrCCBr,Cc1ccccc1,-0.1303694471895841
BrCCBr,Cc1ccccc1,-0.08345686119572694
BrCCBr,Cc1ccccc1,-0.04331436614049185
BrCCBr,Cc1ccccc1,0.0012841819357352815
BrCCBr,Cc1ccccc1,0.05451717821130163
BrCCBr,Cc1ccccc1,0.10721249878966074
BrCCBr,Cc1ccccc1,0.17482234992253104
BrCCBr,Cc1ccccc1C,-0.19453346194471943
BrCCBr,Cc1ccccc1C,-0.17539064340551636
BrCCBr,Cc1ccccc1C,-0.1491175047984205
BrCCBr,Cc1ccccc1C,-0.11615959895607539
BrCCBr,Cc1ccccc1C,-0.08141939541996232
BrCCBr,Cc1ccccc1C,-0.05096044011428165
BrCCBr,Cc1ccccc1C,-0.014272529374080748
BrCCBr,Cc1ccccc1C,0.030125829552876803
BrCCBr,Cc1ccccc1C,0.07337035167452892
BrCCBr,Cc1ccccc1C,0.1263174699487287
BrCCBr,Cc1ccccc1C,0.17482234992253104
BrCCBr,c1ccccc1,-0.24864813805018732
BrCCBr,c1ccccc1,-0.22415533471733307
BrCCBr,c1ccccc1,-0.19205202263136356
BrCCBr,c1ccccc1,-0.143854088745992
BrCCBr,c1ccccc1,-0.11647277358353489
BrCCBr,c1ccccc1,-0.08242808084234966
BrCCBr,c1ccccc1,-0.030147990974795067
BrCCBr,c1ccccc1,0.012683942378027271
BrCCBr,c1ccccc1,0.07336233016400087
BrCCBr,c1ccccc1,0.1189892119450089
BrCCBr,c1ccccc1,0.17482234992253104
BrCCCBr,CCO,0.2781931626288484
BrCCl,CCO,-0.1887968578543751
Brc1ccccc1,CCCCC(CC)CO,0.8545892199751229
Brc1ccccc1,CCCCC(CC)CO,0.7258907788272704
Brc1ccccc1,CCCCC(CC)CO,0.594727587475256
Brc1ccccc1,CCCCC(CC)CO,0.4661334564584039
Brc1ccccc1,CCCCC(CC)CO,0.34821843669412594
Brc1ccccc1,CCCCC(CC)CO,0.253506478901578
Brc1ccccc1,CCCCC(CC)CO,0.18368486777199708
Brc1ccccc1,CCCCC(CC)CO,0.14032832618721408
Brc1ccccc1,CCCCC(CC)CO,0.11579229667485746
Brc1ccccc1,CCCCC(CC)CO,0.08160600104193708
Brc1ccccc1,CCCCC(CC)CO,0.005727311485846271
Brc1ccccc1,CCCCCCC(C)O,0.7657314622460873
Brc1ccccc1,CCCCCCC(C)O,0.6493652623074064
Brc1ccccc1,CCCCCCC(C)O,0.5382403280234133
Brc1ccccc1,CCCCCCC(C)O,0.43747563669940764
Brc1ccccc1,CCCCCCC(C)O,0.34985943797884045
Brc1ccccc1,CCCCCCC(C)O,0.27401774391825473
Brc1ccccc1,CCCCCCC(C)O,0.20871331000527887
Brc1ccccc1,CCCCCCC(C)O,0.14600746430236672
Brc1ccccc1,CCCCCCC(C)O,0.09304109042607472
Brc1ccccc1,CCCCCCC(C)O,0.04584837648159927
Brc1ccccc1,CCCCCCC(C)O,0.014757834765632118
Brc1ccccc1,Cc1ccc(C)cc1,-0.23898300408744258
Brc1ccccc1,Cc1ccc(C)cc1,-0.17429848257225
Brc1ccccc1,Cc1ccc(C)cc1,-0.21112488422458328
Brc1ccccc1,Cc1ccc(C)cc1,-0.14667728402009955
Brc1ccccc1,Cc1ccc(C)cc1,-0.18639395597481886
Brc1ccccc1,Cc1ccc(C)cc1,-0.11990532649459032
Brc1ccccc1,Cc1ccc(C)cc1,-0.1592838068760158
Brc1ccccc1,Cc1ccc(C)cc1,-0.0940414913072463
Brc1ccccc1,Cc1ccc(C)cc1,-0.13423400344312594
Brc1ccccc1,Cc1ccc(C)cc1,-0.07020435972645515
Brc1ccccc1,Cc1ccc(C)cc1,-0.11104109511084803
Brc1ccccc1,Cc1ccc(C)cc1,-0.045704509692842184
Brc1ccccc1,Cc1ccc(C)cc1,-0.08920961758348969
Brc1ccccc1,Cc1ccc(C)cc1,-0.023986366808669432
Brc1ccccc1,Cc1ccc(C)cc1,-0.06865035862495841
Brc1ccccc1,Cc1ccc(C)cc1,-0.006193611268284001
Brc1ccccc1,Cc1ccccc1,-0.26936521306709277
Brc1ccccc1,Cc1ccccc1,-0.23243761737710403
Brc1ccccc1,Cc1ccccc1,-0.20054951803240628
Brc1ccccc1,Cc1ccccc1,-0.17107290349331544
Brc1ccccc1,Cc1ccccc1,-0.14258206521975944
Brc1ccccc1,Cc1ccccc1,-0.1137408199324976
Brc1ccccc1,Cc1ccccc1,-0.08678535656442829
Brc1ccccc1,Cc1ccccc1,-0.05934853839845021
Brc1ccccc1,Cc1ccccc1,-0.033215671213697034
Brc1ccccc1,Cc1ccccc1,-0.009219216645650672
Brc1ccccc1,Cc1ccccc1,0.014278677412190053
Brc1ccccc1,Cc1ccccc1C,-0.1752124368491912
Brc1ccccc1,Cc1ccccc1C,-0.10133198242092176
Brc1ccccc1,Cc1ccccc1C,-0.15464157551871366
Brc1ccccc1,Cc1ccccc1C,-0.08434387371112824
Brc1ccccc1,Cc1ccccc1C,-0.13718356414143765
Brc1ccccc1,Cc1ccccc1C,-0.06921650501221063
Brc1ccccc1,Cc1ccccc1C,-0.1196678468453369
Brc1ccccc1,Cc1ccccc1C,-0.05101935201030876
Brc1ccccc1,Cc1ccccc1C,-0.10051951349477875
Brc1ccccc1,Cc1ccccc1C,-0.03776875695744148
Brc1ccccc1,Cc1ccccc1C,-0.08449216002467454
Brc1ccccc1,Cc1ccccc1C,-0.024040292758230573
Brc1ccccc1,Cc1ccccc1C,-0.06838271570008979
Brc1ccccc1,Cc1ccccc1C,-0.00897417496110026
Brc1ccccc1,Cc1ccccc1C,-0.05287103797528204
Brc1ccccc1,ClC(Cl)(Cl)Cl,-0.08092190762392606
